Recipe ID,Recipe Name,shared_molecule_Compound_ID,Compound_CAS_Number
R0000057,brown shrimps on toast,398,108-29-2
R0000057,brown shrimps on toast,911,1122-62-9
R0000057,brown shrimps on toast,400,111-70-6
R0000057,brown shrimps on toast,913,107-92-6
R0000057,brown shrimps on toast,918,107-87-9
R0000057,brown shrimps on toast,920,2628-17-3
R0000057,brown shrimps on toast,410,25152-84-5
R0000057,brown shrimps on toast,922,104-76-7
R0000057,brown shrimps on toast,926,108-50-9
R0000057,brown shrimps on toast,927,83-34-1
R0000057,brown shrimps on toast,419,64-17-5
R0000057,brown shrimps on toast,424,3777-69-3
R0000057,brown shrimps on toast,431,99999-08-0
R0000057,brown shrimps on toast,435,36653-82-4
R0000057,brown shrimps on toast,958,123-72-8
R0000057,brown shrimps on toast,466,108-39-4
R0000057,brown shrimps on toast,980,6032-29-7
R0000057,brown shrimps on toast,761,928-96-1
R0000057,brown shrimps on toast,985,100-42-5
R0000057,brown shrimps on toast,990,620-02-0
R0000057,brown shrimps on toast,490,7783-06-04
R0000057,brown shrimps on toast,1004,123-38-6
R0000057,brown shrimps on toast,1013,110-62-3
R0000057,brown shrimps on toast,1018,112-37-8
R0000058,cambridge burnt cream,512,123-29-5
R0000058,cambridge burnt cream,811,544-63-8
R0000058,cambridge burnt cream,772,590-86-3
R0000058,cambridge burnt cream,136,123-51-3
R0000058,cambridge burnt cream,1004,123-38-6
R0000058,cambridge burnt cream,524,124-07-2
R0000058,cambridge burnt cream,909,110-43-0
R0000058,cambridge burnt cream,143,35044-68-9
R0000058,cambridge burnt cream,1040,60-12-8
R0000058,cambridge burnt cream,657,124-13-0
R0000058,cambridge burnt cream,786,616-25-1
R0000058,cambridge burnt cream,275,143-07-7
R0000058,cambridge burnt cream,918,107-87-9
R0000058,cambridge burnt cream,1049,67-63-0
R0000058,cambridge burnt cream,282,121-33-5
R0000058,cambridge burnt cream,431,99999-08-0
R0000058,cambridge burnt cream,346,23696-85-7
R0000058,cambridge burnt cream,218,705-86-2
R0000058,cambridge burnt cream,670,112-31-2
R0000058,cambridge burnt cream,671,64-19-7
R0000058,cambridge burnt cream,794,689-67-8
R0000058,cambridge burnt cream,673,123-35-3
R0000058,cambridge burnt cream,292,111-87-5
R0000058,cambridge burnt cream,166,112-30-1
R0000058,cambridge burnt cream,241,706-14-9
R0000058,cambridge burnt cream,40,109-08-0
R0000058,cambridge burnt cream,954,106-24-1
R0000058,cambridge burnt cream,554,124-19-6
R0000058,cambridge burnt cream,299,112-05-0
R0000058,cambridge burnt cream,556,123-32-0
R0000058,cambridge burnt cream,174,623-42-7
R0000058,cambridge burnt cream,413,557-48-2
R0000058,cambridge burnt cream,177,127-91-3
R0000058,cambridge burnt cream,243,142-62-1
R0000058,cambridge burnt cream,798,111-27-3
R0000058,cambridge burnt cream,822,90-02-8
R0000058,cambridge burnt cream,183,141-79-7
R0000058,cambridge burnt cream,56,123-92-2
R0000058,cambridge burnt cream,445,123-15-9
R0000058,cambridge burnt cream,1082,143-08-8
R0000058,cambridge burnt cream,827,497-03-0
R0000058,cambridge burnt cream,317,141-78-6
R0000058,cambridge burnt cream,958,123-72-8
R0000058,cambridge burnt cream,926,108-50-9
R0000058,cambridge burnt cream,800,109-94-4
R0000058,cambridge burnt cream,435,36653-82-4
R0000058,cambridge burnt cream,1091,93-89-0
R0000058,cambridge burnt cream,927,83-34-1
R0000058,cambridge burnt cream,198,109-52-4
R0000058,cambridge burnt cream,199,2463-77-6
R0000058,cambridge burnt cream,990,620-02-0
R0000058,cambridge burnt cream,203,3391-86-4
R0000058,cambridge burnt cream,204,106-44-5
R0000058,cambridge burnt cream,1102,543-49-7
R0000058,cambridge burnt cream,719,79-09-4
R0000058,cambridge burnt cream,424,3777-69-3
R0000058,cambridge burnt cream,338,98-00-0
R0000058,cambridge burnt cream,595,111-13-7
R0000058,cambridge burnt cream,340,90-12-0
R0000058,cambridge burnt cream,599,75-18-3
R0000058,cambridge burnt cream,985,100-42-5
R0000058,cambridge burnt cream,90,89-78-1
R0000058,cambridge burnt cream,220,3208-16-0
R0000058,cambridge burnt cream,442,7212-44-4
R0000058,cambridge burnt cream,734,122-78-1
R0000058,cambridge burnt cream,224,95-48-7
R0000058,cambridge burnt cream,806,78-83-1
R0000058,cambridge burnt cream,229,57-10-3
R0000058,cambridge burnt cream,742,74-93-1
R0000058,cambridge burnt cream,913,107-92-6
R0000058,cambridge burnt cream,490,7783-06-04
R0000058,cambridge burnt cream,108,78-84-2
R0000058,cambridge burnt cream,466,108-39-4
R0000058,cambridge burnt cream,893,600-14-6
R0000058,cambridge burnt cream,1064,108-95-2
R0000058,cambridge burnt cream,400,111-70-6
R0000058,cambridge burnt cream,211,13360-64-0
R0000058,cambridge burnt cream,1013,110-62-3
R0000058,cambridge burnt cream,118,821-55-6
R0000058,cambridge burnt cream,249,110-86-1
R0000058,cambridge burnt cream,890,14667-55-1
R0000058,cambridge burnt cream,764,96-17-3
R0000058,cambridge burnt cream,298,64-18-6
R0000059,Wholegrain mustard,768,123-86-4
R0000059,Wholegrain mustard,384,116-53-0
R0000059,Wholegrain mustard,1004,123-38-6
R0000059,Wholegrain mustard,772,590-86-3
R0000059,Wholegrain mustard,918,107-87-9
R0000059,Wholegrain mustard,519,93-58-3
R0000059,Wholegrain mustard,136,123-51-3
R0000059,Wholegrain mustard,748,111-61-5
R0000059,Wholegrain mustard,1040,60-12-8
R0000059,Wholegrain mustard,786,616-25-1
R0000059,Wholegrain mustard,1046,513-86-0
R0000059,Wholegrain mustard,1049,67-63-0
R0000059,Wholegrain mustard,798,111-27-3
R0000059,Wholegrain mustard,671,64-19-7
R0000059,Wholegrain mustard,800,109-94-4
R0000059,Wholegrain mustard,292,111-87-5
R0000059,Wholegrain mustard,549,503-74-2
R0000059,Wholegrain mustard,806,78-83-1
R0000059,Wholegrain mustard,1064,108-95-2
R0000059,Wholegrain mustard,174,623-42-7
R0000059,Wholegrain mustard,50,110-45-2
R0000059,Wholegrain mustard,435,36653-82-4
R0000059,Wholegrain mustard,734,122-78-1
R0000059,Wholegrain mustard,56,123-92-2
R0000059,Wholegrain mustard,954,106-24-1
R0000059,Wholegrain mustard,317,141-78-6
R0000059,Wholegrain mustard,958,123-72-8
R0000059,Wholegrain mustard,704,10482-56-1
R0000059,Wholegrain mustard,198,109-52-4
R0000059,Wholegrain mustard,717,104-62-1
R0000059,Wholegrain mustard,1102,543-49-7
R0000059,Wholegrain mustard,719,79-09-4
R0000059,Wholegrain mustard,338,98-00-0
R0000059,Wholegrain mustard,980,6032-29-7
R0000059,Wholegrain mustard,974,75-07-0
R0000059,Wholegrain mustard,600,71-23-8
R0000059,Wholegrain mustard,985,100-42-5
R0000059,Wholegrain mustard,90,89-78-1
R0000059,Wholegrain mustard,606,103-45-7
R0000059,Wholegrain mustard,737,103-82-2
R0000059,Wholegrain mustard,867,101-41-7
R0000059,Wholegrain mustard,996,26489-01-0
R0000059,Wholegrain mustard,357,79-31-2
R0000059,Wholegrain mustard,108,78-84-2
R0000059,Wholegrain mustard,333,110-19-0
R0000059,Wholegrain mustard,400,111-70-6
R0000059,Wholegrain mustard,630,71-41-0
R0000059,Wholegrain mustard,1015,106-25-2
R0000059,Wholegrain mustard,761,928-96-1
R0000059,Wholegrain mustard,1023,623-36-9
R0000060,onion gravy,512,123-29-5
R0000060,onion gravy,519,93-58-3
R0000060,onion gravy,524,124-07-2
R0000060,onion gravy,1040,60-12-8
R0000060,onion gravy,1046,513-86-0
R0000060,onion gravy,1049,67-63-0
R0000060,onion gravy,538,103-52-6
R0000060,onion gravy,539,227456-28-2
R0000060,onion gravy,1054,2463-63-0
R0000060,onion gravy,549,503-74-2
R0000060,onion gravy,550,13925-00-3
R0000060,onion gravy,40,109-08-0
R0000060,onion gravy,554,124-19-6
R0000060,onion gravy,1031,4219-24-3
R0000060,onion gravy,556,123-32-0
R0000060,onion gravy,50,110-45-2
R0000060,onion gravy,1064,108-95-2
R0000060,onion gravy,56,123-92-2
R0000060,onion gravy,1082,143-08-8
R0000060,onion gravy,62,142-83-6
R0000060,onion gravy,1091,93-89-0
R0000060,onion gravy,580,7392-19-0
R0000060,onion gravy,69,3301-94-8
R0000060,onion gravy,76,21662-13-5
R0000060,onion gravy,1101,6789-88-4
R0000060,onion gravy,1102,543-49-7
R0000060,onion gravy,1104,90-05-1
R0000060,onion gravy,595,111-13-7
R0000060,onion gravy,599,75-18-3
R0000060,onion gravy,600,71-23-8
R0000060,onion gravy,606,103-45-7
R0000060,onion gravy,609,13419-69-7
R0000060,onion gravy,610,142-92-7
R0000060,onion gravy,107,1072-83-9
R0000060,onion gravy,108,78-84-2
R0000060,onion gravy,628,99-86-5
R0000060,onion gravy,118,821-55-6
R0000060,onion gravy,121,98-85-1
R0000060,onion gravy,643,91-10-1
R0000060,onion gravy,136,123-51-3
R0000060,onion gravy,649,2785-89-9
R0000060,onion gravy,143,35044-68-9
R0000060,onion gravy,657,124-13-0
R0000060,onion gravy,670,112-31-2
R0000060,onion gravy,159,6789-80-6
R0000060,onion gravy,673,123-35-3
R0000060,onion gravy,675,18409-17-1
R0000060,onion gravy,676,123-08-0
R0000060,onion gravy,165,97-53-0
R0000060,onion gravy,166,112-30-1
R0000060,onion gravy,680,141-12-8
R0000060,onion gravy,174,623-42-7
R0000060,onion gravy,183,141-79-7
R0000060,onion gravy,703,98-01-1
R0000060,onion gravy,704,10482-56-1
R0000060,onion gravy,800,109-94-4
R0000060,onion gravy,198,109-52-4
R0000060,onion gravy,199,2463-77-6
R0000060,onion gravy,972,1669-44-9
R0000060,onion gravy,203,3391-86-4
R0000060,onion gravy,204,106-44-5
R0000060,onion gravy,719,79-09-4
R0000060,onion gravy,720,586-82-3
R0000060,onion gravy,211,13360-64-0
R0000060,onion gravy,215,65-85-0
R0000060,onion gravy,218,705-86-2
R0000060,onion gravy,734,122-78-1
R0000060,onion gravy,224,95-48-7
R0000060,onion gravy,737,103-82-2
R0000060,onion gravy,227,134-20-3
R0000060,onion gravy,229,57-10-3
R0000060,onion gravy,742,74-93-1
R0000060,onion gravy,231,3149-28-8
R0000060,onion gravy,978,106-68-3
R0000060,onion gravy,241,706-14-9
R0000060,onion gravy,243,142-62-1
R0000060,onion gravy,756,589-98-0
R0000060,onion gravy,249,110-86-1
R0000060,onion gravy,764,96-17-3
R0000060,onion gravy,771,69-72-7
R0000060,onion gravy,772,590-86-3
R0000060,onion gravy,775,105-86-2
R0000060,onion gravy,269,3681-71-8
R0000060,onion gravy,813,698-76-0
R0000060,onion gravy,784,105-87-3
R0000060,onion gravy,786,616-25-1
R0000060,onion gravy,275,143-07-7
R0000060,onion gravy,282,121-33-5
R0000060,onion gravy,798,111-27-3
R0000060,onion gravy,288,71-36-3
R0000060,onion gravy,292,111-87-5
R0000060,onion gravy,806,78-83-1
R0000060,onion gravy,811,544-63-8
R0000060,onion gravy,298,64-18-6
R0000060,onion gravy,299,112-05-0
R0000060,onion gravy,301,106-32-1
R0000060,onion gravy,305,91-16-7
R0000060,onion gravy,818,3188-00-9
R0000060,onion gravy,308,89-74-7
R0000060,onion gravy,822,90-02-8
R0000060,onion gravy,827,497-03-0
R0000060,onion gravy,317,141-78-6
R0000060,onion gravy,322,67-64-1
R0000060,onion gravy,836,7786-61-0
R0000060,onion gravy,326,121-98-2
R0000060,onion gravy,841,32736-91-7
R0000060,onion gravy,761,928-96-1
R0000060,onion gravy,333,110-19-0
R0000060,onion gravy,847,119-36-8
R0000060,onion gravy,848,1073-11-6
R0000060,onion gravy,338,98-00-0
R0000060,onion gravy,340,90-12-0
R0000060,onion gravy,346,23696-85-7
R0000060,onion gravy,357,79-31-2
R0000060,onion gravy,358,334-48-5
R0000060,onion gravy,879,628-97-7
R0000060,onion gravy,885,93-51-6
R0000060,onion gravy,890,14667-55-1
R0000060,onion gravy,893,600-14-6
R0000060,onion gravy,895,534-15-6
R0000060,onion gravy,384,116-53-0
R0000060,onion gravy,909,110-43-0
R0000060,onion gravy,398,108-29-2
R0000060,onion gravy,400,111-70-6
R0000060,onion gravy,913,107-92-6
R0000060,onion gravy,918,107-87-9
R0000060,onion gravy,920,2628-17-3
R0000060,onion gravy,1092,99-85-4
R0000060,onion gravy,410,25152-84-5
R0000060,onion gravy,922,104-76-7
R0000060,onion gravy,926,108-50-9
R0000060,onion gravy,415,127-41-3
R0000060,onion gravy,929,78-59-1
R0000060,onion gravy,418,134-96-3
R0000060,onion gravy,424,3777-69-3
R0000060,onion gravy,426,89-83-8
R0000060,onion gravy,431,99999-08-0
R0000060,onion gravy,434,115-95-7
R0000060,onion gravy,435,36653-82-4
R0000060,onion gravy,442,7212-44-4
R0000060,onion gravy,927,83-34-1
R0000060,onion gravy,445,123-15-9
R0000060,onion gravy,958,123-72-8
R0000060,onion gravy,460,97-61-0
R0000060,onion gravy,466,108-39-4
R0000060,onion gravy,980,6032-29-7
R0000060,onion gravy,471,101-97-3
R0000060,onion gravy,985,100-42-5
R0000060,onion gravy,990,620-02-0
R0000060,onion gravy,490,7783-06-04
R0000060,onion gravy,1004,123-38-6
R0000060,onion gravy,1013,110-62-3
R0000060,onion gravy,1015,106-25-2
R0000060,onion gravy,1018,112-37-8
R0000060,onion gravy,1023,623-36-9
R0000061,Beef trencher,512,123-29-5
R0000061,Beef trencher,519,93-58-3
R0000061,Beef trencher,1033,78-93-3
R0000061,Beef trencher,524,124-07-2
R0000061,Beef trencher,1040,60-12-8
R0000061,Beef trencher,1046,513-86-0
R0000061,Beef trencher,1049,67-63-0
R0000061,Beef trencher,538,103-52-6
R0000061,Beef trencher,539,227456-28-2
R0000061,Beef trencher,1054,2463-63-0
R0000061,Beef trencher,549,503-74-2
R0000061,Beef trencher,550,13925-00-3
R0000061,Beef trencher,40,109-08-0
R0000061,Beef trencher,554,124-19-6
R0000061,Beef trencher,1031,4219-24-3
R0000061,Beef trencher,556,123-32-0
R0000061,Beef trencher,947,556-82-1
R0000061,Beef trencher,1064,108-95-2
R0000061,Beef trencher,56,123-92-2
R0000061,Beef trencher,1082,143-08-8
R0000061,Beef trencher,62,142-83-6
R0000061,Beef trencher,1091,93-89-0
R0000061,Beef trencher,580,7392-19-0
R0000061,Beef trencher,69,3301-94-8
R0000061,Beef trencher,1102,543-49-7
R0000061,Beef trencher,1104,90-05-1
R0000061,Beef trencher,595,111-13-7
R0000061,Beef trencher,599,75-18-3
R0000061,Beef trencher,600,71-23-8
R0000061,Beef trencher,954,106-24-1
R0000061,Beef trencher,606,103-45-7
R0000061,Beef trencher,609,13419-69-7
R0000061,Beef trencher,610,142-92-7
R0000061,Beef trencher,107,1072-83-9
R0000061,Beef trencher,628,99-86-5
R0000061,Beef trencher,118,821-55-6
R0000061,Beef trencher,121,98-85-1
R0000061,Beef trencher,643,91-10-1
R0000061,Beef trencher,136,123-51-3
R0000061,Beef trencher,649,2785-89-9
R0000061,Beef trencher,657,124-13-0
R0000061,Beef trencher,667,15707-23-0
R0000061,Beef trencher,158,112-80-1
R0000061,Beef trencher,673,123-35-3
R0000061,Beef trencher,676,123-08-0
R0000061,Beef trencher,165,97-53-0
R0000061,Beef trencher,166,112-30-1
R0000061,Beef trencher,680,141-12-8
R0000061,Beef trencher,174,623-42-7
R0000061,Beef trencher,177,127-91-3
R0000061,Beef trencher,703,98-01-1
R0000061,Beef trencher,704,10482-56-1
R0000061,Beef trencher,198,109-52-4
R0000061,Beef trencher,199,2463-77-6
R0000061,Beef trencher,972,1669-44-9
R0000061,Beef trencher,203,3391-86-4
R0000061,Beef trencher,204,106-44-5
R0000061,Beef trencher,719,79-09-4
R0000061,Beef trencher,720,586-82-3
R0000061,Beef trencher,211,13360-64-0
R0000061,Beef trencher,215,65-85-0
R0000061,Beef trencher,220,3208-16-0
R0000061,Beef trencher,734,122-78-1
R0000061,Beef trencher,224,95-48-7
R0000061,Beef trencher,737,103-82-2
R0000061,Beef trencher,227,134-20-3
R0000061,Beef trencher,229,57-10-3
R0000061,Beef trencher,742,74-93-1
R0000061,Beef trencher,231,3149-28-8
R0000061,Beef trencher,748,111-61-5
R0000061,Beef trencher,978,106-68-3
R0000061,Beef trencher,241,706-14-9
R0000061,Beef trencher,243,142-62-1
R0000061,Beef trencher,756,589-98-0
R0000061,Beef trencher,249,110-86-1
R0000061,Beef trencher,764,96-17-3
R0000061,Beef trencher,771,69-72-7
R0000061,Beef trencher,772,590-86-3
R0000061,Beef trencher,775,105-86-2
R0000061,Beef trencher,269,3681-71-8
R0000061,Beef trencher,813,698-76-0
R0000061,Beef trencher,784,105-87-3
R0000061,Beef trencher,273,80-26-2
R0000061,Beef trencher,786,616-25-1
R0000061,Beef trencher,275,143-07-7
R0000061,Beef trencher,282,121-33-5
R0000061,Beef trencher,798,111-27-3
R0000061,Beef trencher,800,109-94-4
R0000061,Beef trencher,292,111-87-5
R0000061,Beef trencher,806,78-83-1
R0000061,Beef trencher,811,544-63-8
R0000061,Beef trencher,298,64-18-6
R0000061,Beef trencher,299,112-05-0
R0000061,Beef trencher,301,106-32-1
R0000061,Beef trencher,305,91-16-7
R0000061,Beef trencher,818,3188-00-9
R0000061,Beef trencher,308,89-74-7
R0000061,Beef trencher,827,497-03-0
R0000061,Beef trencher,317,141-78-6
R0000061,Beef trencher,322,67-64-1
R0000061,Beef trencher,836,7786-61-0
R0000061,Beef trencher,326,121-98-2
R0000061,Beef trencher,841,32736-91-7
R0000061,Beef trencher,761,928-96-1
R0000061,Beef trencher,333,110-19-0
R0000061,Beef trencher,847,119-36-8
R0000061,Beef trencher,848,1073-11-6
R0000061,Beef trencher,1080,774-64-1
R0000061,Beef trencher,338,98-00-0
R0000061,Beef trencher,340,90-12-0
R0000061,Beef trencher,346,23696-85-7
R0000061,Beef trencher,357,79-31-2
R0000061,Beef trencher,358,334-48-5
R0000061,Beef trencher,871,23747-48-0
R0000061,Beef trencher,879,628-97-7
R0000061,Beef trencher,885,93-51-6
R0000061,Beef trencher,890,14667-55-1
R0000061,Beef trencher,893,600-14-6
R0000061,Beef trencher,895,534-15-6
R0000061,Beef trencher,391,30361-28-5
R0000061,Beef trencher,909,110-43-0
R0000061,Beef trencher,398,108-29-2
R0000061,Beef trencher,911,1122-62-9
R0000061,Beef trencher,400,111-70-6
R0000061,Beef trencher,918,107-87-9
R0000061,Beef trencher,920,2628-17-3
R0000061,Beef trencher,1092,99-85-4
R0000061,Beef trencher,922,104-76-7
R0000061,Beef trencher,413,557-48-2
R0000061,Beef trencher,926,108-50-9
R0000061,Beef trencher,415,127-41-3
R0000061,Beef trencher,929,78-59-1
R0000061,Beef trencher,418,134-96-3
R0000061,Beef trencher,419,64-17-5
R0000061,Beef trencher,424,3777-69-3
R0000061,Beef trencher,426,89-83-8
R0000061,Beef trencher,434,115-95-7
R0000061,Beef trencher,435,36653-82-4
R0000061,Beef trencher,670,112-31-2
R0000061,Beef trencher,440,582-24-1
R0000061,Beef trencher,442,7212-44-4
R0000061,Beef trencher,445,123-15-9
R0000061,Beef trencher,958,123-72-8
R0000061,Beef trencher,460,97-61-0
R0000061,Beef trencher,974,75-07-0
R0000061,Beef trencher,466,108-39-4
R0000061,Beef trencher,471,101-97-3
R0000061,Beef trencher,985,100-42-5
R0000061,Beef trencher,990,620-02-0
R0000061,Beef trencher,996,26489-01-0
R0000061,Beef trencher,490,7783-06-04
R0000061,Beef trencher,1004,123-38-6
R0000061,Beef trencher,1013,110-62-3
