	Index	ALogP	ALogP_MR	Estate_AtomTypes	Estate_AtomValues	Estate_Counts	Estate_Keys	Estate_NumUnknown	Apol	Molecular_Weight	Num_AromaticRings	Num_Atoms	Num_H_Acceptors	Num_H_Donors	Num_Rings	Num_RotatableBonds	Taste	NumChiralCenters
28	28.0	2.295	45.643	"6
12
8
8
12
12
15
34
35
12
8
6"	"2.243
0.74
1.266
1.179
0.521
0.155
2.7e-002
11.224
5.308
0.246
1.084
2.002"	"0
0
0
0
0
0
2
0
3
0
0
0
4
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
4.246
0
3.529
0
0
0
1.663
0
0
2.7e-002
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
11.224
5.308
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	5790.78	168.233	0.0	12.0	2.0	0.0	2.0	0.0	Bitter	0
29	29.0	3.287	73.21	"6
35
16
11
11
16
11
11
8
35
15
34
8
16
11
11
11
11
11"	"1.619
5.066
0.791
1.847
1.883
0.946
1.883
1.847
0.287
5.225
-0.221
11.661
0.302
0.96
1.911
1.908
1.922
1.908
1.911"	"0
0
0
0
0
0
1
0
2
0
0
9
0
0
0
1
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
1.619
0
0.589
0
0
17.025
0
0
0
-0.221
2.698
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
11.661
10.291
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	11103.0	256.296	2.0	19.0	3.0	0.0	2.0	6.0	Bitter	1
30	30.0	2.36	47.18899999999999	"6
8
8
8
12
8
10
34
49
6"	"2.178
1.232
1.249
1.19
0.567
0.723
1.024
10.123
1.803
2.073"	"0
0
0
0
0
0
2
0
4
0
1
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
4.252
0
4.395
0
1.024
0
0.567
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10.123
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.803
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	6385.98	160.27700000000002	0.0	10.0	2.0	0.0	0.0	6.0	Bitter	0
31	31.0	1.734	47.147	"6
8
8
8
35
15
34
8
15
34
35
8
6"	"1.999
0.964
0.827
0.383
4.759
-0.508
10.88
-0.281
-0.525
10.763
4.579
0.292
1.694"	"0
0
0
0
0
0
2
0
5
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
3.693
0
2.189
0
0
0
0
0
0
-1.032
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
21.643
9.338
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	6357.98	188.22099999999998	0.0	13.0	4.0	0.0	0.0	8.0	Bitter	1
32	32.0	2.09	38.452	"6
8
8
8
12
8
8
15
34
35"	"2.149
1.188
1.178
1.057
0.242
0.943
0.633
-1.3e-002
10.594
5.024"	"0
0
0
0
0
0
1
0
5
0
0
0
1
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
2.149
0
5.001
0
0
0
0.242
0
0
-1.3e-002
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10.594
5.024
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	4905.02	142.196	0.0	10.0	2.0	0.0	1.0	3.0	Bitter	0
33	33.0	1.864	35.865	"6
8
10
10
8
8
10
34"	"2.08
1.068
2.072
2.036
0.9
0.663
0.944
9.734"	"0
0
0
0
0
0
1
0
3
0
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
2.08
0
2.631
0
5.053
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
9.734
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	4502.36	112.17	0.0	8.0	1.0	0.0	0.0	4.0	Bitter	0
34	34.0	3.6289999999999996	59.806000000000004	"6
12
6
16
11
11
16
11
11
8
12
6
10
34"	"2.183
0.576
2.183
1.354
2.15
2.12
1.244
2.12
2.15
0.849
0.124
1.947
1.01
10.484"	"0
0
0
0
0
0
3
0
1
0
1
4
2
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
6.314
0
0.849
0
1.01
8.541
0.701
0
0
0
2.598
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10.484
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	8070.44	190.28099999999998	1.0	14.0	1.0	0.0	1.0	4.0	Bitter	0
35	35.0	1.857	46.56100000000001	"6
15
15
8
8
18
12
15
34
35
6
6"	"1.998
1.15
0.995
0.896
1.003
-0.102
-0.115
0.225
11.63
5.374
2.025
1.998"	"0
0
0
0
0
0
3
0
2
0
0
0
1
0
0
3
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
6.021
0
1.9
0
0
0
-0.115
0
0
2.371
0
0
-0.102
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
11.63
5.374
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	6105.42	166.217	0.0	12.0	2.0	0.0	2.0	0.0	Bitter	0
36	36.0	3.821	89.912	"6
12
12
33
16
11
11
11
11
11
29
6
8
10
10
16
11
11
11
11
11"	"2.049
6.2e-002
-0.472
10.41
0.962
1.967
1.958
1.965
1.958
1.967
2.149
2.033
0.805
2.128
2.109
1.196
2.082
2.032
2.015
2.032
2.082"	"0
0
0
0
0
0
2
0
1
0
2
10
2
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
4.083
0
0.805
0
4.237
20.063
-0.409
0
0
0
2.158
0
0
0
0
0
0
0
0
0
0
0
0
2.149
0
0
0
10.41
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	12591.7	281.392	2.0	21.0	2.0	1.0	2.0	6.0	Bitter	0
37	37.0	3.827	66.79	"6
8
15
34
10
10
12
15
10
8
8
18
6
6
6"	"1.904
0.603
0.226
11.265
1.758
2.094
0.432
1.408
2.302
1.171
1.207
0.294
2.286
2.286
2.172"	"0
0
0
0
0
0
4
0
3
0
3
0
1
0
0
2
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
8.65
0
2.983
0
6.155
0
0.432
0
0
1.634
0
0
0.294
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
11.265
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	8269.06	206.324	0.0	15.0	1.0	0.0	1.0	3.0	Bitter	0
38	38.0	2.021	40.608000000000004	"6
8
35
15
34
12
6
8
10
7"	"1.804
0.458
4.769
-0.137
10.862
-4.5e-002
1.833
0.693
1.723
3.535"	"0
0
0
0
0
0
2
1
2
0
1
0
1
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
3.637
3.535
1.151
0
1.723
0
-4.5e-002
0
0
-0.137
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10.862
4.769
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	5360.42	142.196	0.0	10.0	2.0	0.0	0.0	5.0	Bitter	0
39	39.0	0.262	40.958	"6
16
11
28
16
16
28
15
34
6
6"	"1.818
0.778
1.654
4.016
0.697
0.476
4.06
-2.9e-002
10.915
1.496
1.78"	"0
0
0
0
0
0
3
0
0
0
0
1
0
0
0
1
3
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
5.095
0
0
0
0
1.654
0
0
0
-2.9e-002
1.952
0
0
0
0
0
0
0
0
0
0
0
8.076
0
0
0
0
0
10.915
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	5915.3	150.178	1.0	11.0	3.0	0.0	1.0	1.0	Bitter	0
40	40.0	2.929	45.114	"6
8
8
8
15
34
35
8
8
8
6"	"2.068
1.058
0.949
0.583
-4.2e-002
10.854
4.945
0.596
0.983
1.084
2.083"	"0
0
0
0
0
0
2
0
6
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
4.151
0
5.255
0
0
0
0
0
0
-4.2e-002
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10.854
4.945
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	5559.04	158.238	0.0	11.0	2.0	0.0	0.0	7.0	Bitter	2
41	41.0	3.063	45.601000000000006	"6
8
8
8
49
49
8
6"	"2.233
1.33
1.372
1.328
1.994
1.964
1.244
2.198"	"0
0
0
0
0
0
2
0
4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
4.431
0
5.276
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3.959
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	6590.32	150.305	0.0	8.0	2.0	0.0	0.0	5.0	Bitter	6
42	42.0	2.552	47.184	"6
10
10
16
11
16
16
11
11
35
8
35"	"1.99
1.997
2.029
1.14
1.974
0.838
0.836
1.928
2.007
5.185
0.341
5.229"	"0
0
0
0
0
0
1
0
1
0
2
3
0
0
0
0
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
1.99
0
0.341
0
4.027
5.91
0
0
0
0
2.815
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10.414
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	6940.0	162.185	1.0	12.0	2.0	0.0	2.0	1.0	Bitter	8
43	43.0	2.09	38.452	"6
8
8
12
8
8
8
15
34
35"	"2.113
1.109
1.033
0.227
1.069
1.017
0.625
-1.e-002
10.726
5.087"	"0
0
0
0
0
0
1
0
5
0
0
0
1
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
2.113
0
4.854
0
0
0
0.227
0
0
-1.e-002
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10.726
5.087
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	4905.02	142.196	0.0	10.0	2.0	0.0	1.0	2.0	Bitter	3
44	44.0	2.82	44.995	"6
8
8
8
8
10
10
15
34
6"	"2.175
1.243
1.266
1.208
1.049
1.956
1.648
0.149
10.389
1.579"	"0
0
0
0
0
0
2
0
4
0
2
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
3.754
0
4.767
0
3.604
0
0
0
0
0.149
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10.389
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	5528.88	140.22299999999998	0.0	10.0	1.0	0.0	0.0	5.0	Bitter	1
45	45.0	3.182	55.961999999999996	"6
8
12
15
27
12
49
12
6
8
6
6"	"2.245
1.229
0.698
1.354
4.691
0.541
2.047
0.737
2.298
1.24
2.245
2.17"	"0
0
0
0
0
0
4
0
2
0
0
0
3
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
8.959
0
2.47
0
0
0
1.977
0
0
1.354
0
0
0
0
0
0
0
0
0
0
0
4.691
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2.047
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	7337.82	185.33	0.0	12.0	2.0	0.0	1.0	3.0	Bitter	0
46	46.0	0.7859999999999999	37.555	"6
8
35
15
34
12
6
12
6
33"	"1.742
0.37
4.666
-0.336
10.802
-0.417
1.641
-0.626
1.571
8.917"	"0
0
0
0
0
0
3
0
1
0
0
0
2
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
4.955
0
0.37
0
0
0
-1.043
0
0
-0.336
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
8.917
10.802
4.666
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	4877.32	146.184	0.0	10.0	3.0	1.0	0.0	4.0	Bitter	1
47	47.0	0.40399999999999997	64.175	"6
8
35
15
34
8
18
33
8
15
34
35
8
6
15
34
35
8
6"	"1.589
0.108
4.648
-0.79
11.364
-0.655
-2.256
10.128
-0.655
-0.79
11.364
4.648
0.108
1.589
-1.046
11.656
4.66
2.e-002
1.548"	"0
0
0
0
0
0
3
0
5
0
0
0
0
0
0
3
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
3
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
4.728
0
-1.072
0
0
0
0
0
0
-2.625
0
0
-2.256
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10.128
34.385
13.957
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	9041.5	276.283	0.0	19.0	7.0	1.0	0.0	11.0	Bitter	0
48	48.0	1.5930000000000002	32.994	"6
8
8
8
8
8
20"	"2.204
1.305
1.344
1.312
1.202
0.861
5.269"	"0
0
0
0
0
0
1
0
5
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
2.204
0
6.025
0
0
0
0
0
0
0
0
0
0
0
5.269
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	3653.6	101.19	0.0	7.0	1.0	1.0	0.0	4.0	Bitter	3
49	49.0	4.263999999999999	70.957	"6
8
8
8
8
15
10
16
11
11
11
11
11
8
35
10
34"	"2.183
1.201
1.215
1.15
0.996
1.177
2.11
1.16
2.056
2.009
1.996
2.009
2.056
0.404
4.849
0.512
10.242"	"0
0
0
0
0
0
1
0
5
0
2
5
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
2.183
0
4.968
0
2.622
10.128
0
0
0
1.177
1.16
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10.242
4.849
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	9756.4	232.31799999999998	1.0	17.0	2.0	0.0	1.0	8.0	Bitter	0
50	50.0	3.263	50.857	"6
8
8
8
8
10
10
8
8
8
33"	"2.217
1.296
1.337
1.311
1.207
2.227
2.172
1.03
0.907
0.318
8.473"	"0
0
0
0
0
0
1
0
7
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
2.217
0
7.409
0
4.399
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
8.473
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	5932.8	156.265	0.0	11.0	1.0	1.0	0.0	7.0	Bitter	2
51	51.0	1.4509999999999998	39.851	"6
8
15
15
15
34
8
12
6
33"	"1.958
0.79
0.921
2.3e-002
-9.4e-002
10.845
0.495
0.261
1.972
9.157"	"0
0
0
0
0
0
2
0
2
0
0
0
1
0
0
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
3.931
0
1.285
0
0
0
0.261
0
0
0.851
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
9.157
10.845
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	5219.66	140.18	0.0	10.0	2.0	1.0	1.0	1.0	Bitter	2
52	52.0	3.6889999999999996	54.269	"6
10
10
8
8
8
8
8
8
8
10
34"	"2.059
2.103
2.213
1.212
1.297
1.308
1.283
1.216
1.076
0.744
1.013
9.969"	"0
0
0
0
0
0
1
0
7
0
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
2.059
0
8.139
0
5.33
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
9.969
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	6555.4	168.27599999999998	0.0	12.0	1.0	0.0	0.0	8.0	Bitter	1
53	53.0	4.218	76.831	"6
16
16
11
11
36
49
49
49
49
16
16
36
11
11
6"	"1.973
0.974
1.182
1.987
1.718
5.221
1.715
1.726
1.726
1.715
1.182
0.974
5.221
1.718
1.987
1.973"	"0
0
0
0
0
0
2
0
0
0
0
4
0
0
0
0
4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
3.946
0
0
0
0
7.411
0
0
0
0
4.314
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10.442
0
0
0
0
0
0
0
0
0
0
0
0
6.884
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	13680.0	290.445	2.0	16.0	4.0	0.0	2.0	5.0	Bitter	2
54	54.0	2.6519999999999997	47.87	"6
8
8
8
8
15
34
35
8
49
6"	"2.118
1.148
1.119
0.962
0.577
-6.3e-002
10.841
4.861
0.491
1.526
1.916"	"0
0
0
0
0
0
2
0
5
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
4.034
0
4.298
0
0
0
0
0
0
-6.3e-002
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10.841
4.861
0
0
0
0
0
0
0
0
0
0
0
0
0
1.526
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	6730.78	176.27599999999998	0.0	11.0	3.0	0.0	0.0	7.0	Bitter	2
55	55.0	2.049	36.471	"6
12
6
10
15
6
15
34
33"	"1.95
0.32
1.95
1.724
0.421
1.599
-0.83
10.166
8.362"	"0
0
0
0
0
0
3
0
0
0
1
0
1
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
5.501
0
0
0
1.724
0
0.32
0
0
-0.409
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
8.362
10.166
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	4847.16	128.16899999999998	0.0	9.0	2.0	1.0	0.0	2.0	Bitter	3
56	56.0	3.429	53.106	"6
12
6
49
49
49
12
6
6"	"2.22
0.751
2.22
1.939
1.902
1.939
0.751
2.22
2.22"	"0
0
0
0
0
0
4
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
8.883
0
0
0
0
0
1.502
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5.781
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	8275.32	182.37	0.0	9.0	3.0	0.0	0.0	4.0	Bitter	3
